cell_label,x,y,celltype_F,celltype_F_class,area
3898,7956,1961,Oligo,Non-neuronal,ACC
3900,13399,1960,L6B,Excitatory,ACC
3901,14725,1960,Micro/PVM,Non-neuronal,ACC
3902,21513,1958,Astro,Non-neuronal,ACC
3903,7432,1962,Oligo,Non-neuronal,ACC
3904,8946,1963,Oligo,Non-neuronal,ACC
3905,9327,1962,Oligo,Non-neuronal,ACC
3906,12899,1961,Oligo,Non-neuronal,ACC
3908,17056,1962,Micro/PVM,Non-neuronal,ACC
3910,5118,1963,Oligo,Non-neuronal,ACC
3911,6047,1964,Oligo,Non-neuronal,ACC
3914,1334,1966,Oligo,Non-neuronal,ACC
3915,1487,1965,Oligo,Non-neuronal,ACC
3916,2157,1966,OPC,Non-neuronal,ACC
3917,6450,1965,Oligo,Non-neuronal,ACC
3918,9742,1966,Oligo,Non-neuronal,ACC
3921,19512,1966,SST,Inhibitory,ACC
3922,3590,1967,Oligo,Non-neuronal,ACC
3923,6009,1967,Oligo,Non-neuronal,ACC
3925,1978,1970,Oligo,Non-neuronal,ACC
3926,2220,1969,Oligo,Non-neuronal,ACC
3927,2595,1970,Oligo,Non-neuronal,ACC
3928,3478,1969,Oligo,Non-neuronal,ACC
3929,5214,1968,Oligo,Non-neuronal,ACC
3936,16361,1971,SST CHODL,Inhibitory,ACC
3939,1790,1973,Oligo,Non-neuronal,ACC
3940,3449,1974,Oligo,Non-neuronal,ACC
3941,5304,1974,Oligo,Non-neuronal,ACC
3943,12015,1975,Oligo,Non-neuronal,ACC
3946,958,1975,Oligo,Non-neuronal,ACC
3949,10593,1976,Oligo,Non-neuronal,ACC
3951,21532,1978,Astro,Non-neuronal,ACC
3953,2660,1978,Oligo,Non-neuronal,ACC
3954,3007,1978,Oligo,Non-neuronal,ACC
3955,4985,1977,Oligo,Non-neuronal,ACC
3956,16661,1979,Oligo,Non-neuronal,ACC
3958,3097,1980,Oligo,Non-neuronal,ACC
3959,11493,1979,Oligo,Non-neuronal,ACC
3961,23289,1980,VIP,Inhibitory,ACC
3962,3356,1980,Oligo,Non-neuronal,ACC
3963,4045,1981,Oligo,Non-neuronal,ACC
3964,8631,1980,Oligo,Non-neuronal,ACC
3965,16916,1981,Oligo,Non-neuronal,ACC
3968,8657,1984,Oligo,Non-neuronal,ACC
3971,9979,1985,Oligo,Non-neuronal,ACC
3974,19591,1984,Astro,Non-neuronal,ACC
3975,816,1987,Oligo,Non-neuronal,ACC
3976,4728,1987,Oligo,Non-neuronal,ACC
3979,13222,1986,Oligo,Non-neuronal,ACC
3983,9234,1989,Oligo,Non-neuronal,ACC
3988,759,1994,Oligo,Non-neuronal,ACC
3989,11117,1993,Oligo,Non-neuronal,ACC
3990,14400,1993,Oligo,Non-neuronal,ACC
3994,4137,1996,Oligo,Non-neuronal,ACC
3997,19364,1995,Oligo,Non-neuronal,ACC
3999,6195,1997,Oligo,Non-neuronal,ACC
4002,10212,1997,Micro/PVM,Non-neuronal,ACC
4004,16024,1997,Oligo,Non-neuronal,ACC
4005,22154,1997,Micro/PVM,Non-neuronal,ACC
4008,13885,1999,Astro,Non-neuronal,ACC
4009,20697,1999,SST,Inhibitory,ACC
4011,7799,2001,Oligo,Non-neuronal,ACC
4012,11330,2000,Micro/PVM,Non-neuronal,ACC
4013,4969,2003,Oligo,Non-neuronal,ACC
4015,17143,2002,Astro,Non-neuronal,ACC
4016,19245,2002,L5 ET,Excitatory,ACC
4017,4446,2005,Oligo,Non-neuronal,ACC
4020,18396,2004,SST,Inhibitory,ACC
4022,5556,2007,Oligo,Non-neuronal,ACC
4024,18598,2005,VLMC,Non-neuronal,ACC
4026,16345,2006,Oligo,Non-neuronal,ACC
4027,22189,2009,Endo,Non-neuronal,ACC
4028,13336,2010,Oligo,Non-neuronal,ACC
4030,2689,2011,Oligo,Non-neuronal,ACC
4032,6982,2011,Oligo,Non-neuronal,ACC
4033,7182,2012,Oligo,Non-neuronal,ACC
4034,13360,2012,Astro,Non-neuronal,ACC
4035,23374,2012,Micro/PVM,Non-neuronal,ACC
4036,2217,2012,Oligo,Non-neuronal,ACC
4041,15435,2014,Oligo,Non-neuronal,ACC
4045,12744,2018,Astro,Non-neuronal,ACC
4046,13103,2018,Oligo,Non-neuronal,ACC
4048,4621,2020,Oligo,Non-neuronal,ACC
4049,10927,2020,Oligo,Non-neuronal,ACC
4050,13195,2020,Oligo,Non-neuronal,ACC
4051,2399,2022,Oligo,Non-neuronal,ACC
4052,4687,2022,Oligo,Non-neuronal,ACC
4053,16021,2023,Oligo,Non-neuronal,ACC
4054,16133,2021,Astro,Non-neuronal,ACC
4055,16335,2025,Oligo,Non-neuronal,ACC
4056,5898,2025,Oligo,Non-neuronal,ACC
4059,19832,2024,L5 ET,Excitatory,ACC
4060,2309,2025,Oligo,Non-neuronal,ACC
4061,6190,2024,Oligo,Non-neuronal,ACC
4062,8084,2025,Micro/PVM,Non-neuronal,ACC
4064,8370,2027,Oligo,Non-neuronal,ACC
4069,23657,2029,L2/3 IT,Excitatory,ACC
4070,336,2029,OPC,Non-neuronal,ACC
4071,15134,2031,Oligo,Non-neuronal,ACC
4072,7281,2033,Oligo,Non-neuronal,ACC
4076,10579,2033,Oligo,Non-neuronal,ACC
4077,14959,2035,Astro,Non-neuronal,ACC
4078,15167,2033,Oligo,Non-neuronal,ACC
4079,17716,2035,Astro,Non-neuronal,ACC
4081,902,2036,Oligo,Non-neuronal,ACC
4083,6286,2037,Astro,Non-neuronal,ACC
4084,7064,2036,Oligo,Non-neuronal,ACC
4085,22249,2037,OPC,Non-neuronal,ACC
4086,23572,2036,VLMC,Non-neuronal,ACC
4088,11763,2039,Oligo,Non-neuronal,ACC
4090,981,2042,Oligo,Non-neuronal,ACC
4092,11535,2042,Oligo,Non-neuronal,ACC
4094,12421,2042,L6 CT,Excitatory,ACC
4096,14107,2042,Astro,Non-neuronal,ACC
4097,16656,2040,Oligo,Non-neuronal,ACC
4098,19227,2040,Astro,Non-neuronal,ACC
4100,5368,2042,Oligo,Non-neuronal,ACC
4103,19792,2044,L5 ET,Excitatory,ACC
4104,20329,2043,Oligo,Non-neuronal,ACC
4105,4631,2045,Oligo,Non-neuronal,ACC
4106,6924,2045,Oligo,Non-neuronal,ACC
4107,8335,2046,Oligo,Non-neuronal,ACC
4109,11989,2046,Astro,Non-neuronal,ACC
4110,18390,2044,Micro/PVM,Non-neuronal,ACC
4113,4159,2048,Oligo,Non-neuronal,ACC
4115,16446,2049,Micro/PVM,Non-neuronal,ACC
4116,44,2050,Oligo,Non-neuronal,ACC
4117,2169,2049,Oligo,Non-neuronal,ACC
4119,9003,2050,Oligo,Non-neuronal,ACC
4120,9884,2050,Micro/PVM,Non-neuronal,ACC
4121,2942,2051,Oligo,Non-neuronal,ACC
4123,12353,2052,Oligo,Non-neuronal,ACC
4125,18243,2053,OPC,Non-neuronal,ACC
4127,14414,2054,Oligo,Non-neuronal,ACC
4128,11192,2056,Oligo,Non-neuronal,ACC
4129,23467,2057,Astro,Non-neuronal,ACC
4130,602,2057,Oligo,Non-neuronal,ACC
4132,7609,2057,Oligo,Non-neuronal,ACC
4133,8276,2058,Oligo,Non-neuronal,ACC
4134,10294,2057,Oligo,Non-neuronal,ACC
4135,6747,2058,Oligo,Non-neuronal,ACC
4137,13564,2059,Oligo,Non-neuronal,ACC
4139,4225,2060,Oligo,Non-neuronal,ACC
4141,17543,2061,LAMP5 LHX6,Inhibitory,ACC
4143,92,2062,Oligo,Non-neuronal,ACC
4144,4141,2063,Oligo,Non-neuronal,ACC
4145,5328,2063,Oligo,Non-neuronal,ACC
4147,10242,2069,VLMC,Non-neuronal,ACC
4153,5769,2066,Oligo,Non-neuronal,ACC
4154,6607,2066,Oligo,Non-neuronal,ACC
4155,18276,2065,Oligo,Non-neuronal,ACC
4156,1838,2068,Oligo,Non-neuronal,ACC
4157,7310,2068,Oligo,Non-neuronal,ACC
4158,9521,2067,Oligo,Non-neuronal,ACC
4159,13000,2068,L6 CT,Excitatory,ACC
4160,1483,2069,Oligo,Non-neuronal,ACC
4161,2401,2070,Oligo,Non-neuronal,ACC
4163,1321,2074,Oligo,Non-neuronal,ACC
4164,1435,2073,Oligo,Non-neuronal,ACC
4165,1527,2073,Oligo,Non-neuronal,ACC
4167,13035,2073,Oligo,Non-neuronal,ACC
4168,1017,2075,Oligo,Non-neuronal,ACC
4176,1226,2079,Oligo,Non-neuronal,ACC
4180,24036,2079,Astro,Non-neuronal,ACC
4181,4250,2079,Oligo,Non-neuronal,ACC
4183,3322,2082,Oligo,Non-neuronal,ACC
4184,5229,2082,Oligo,Non-neuronal,ACC
4185,11071,2082,Oligo,Non-neuronal,ACC
4186,15578,2081,Oligo,Non-neuronal,ACC
4187,824,2083,Oligo,Non-neuronal,ACC
4188,1624,2084,Oligo,Non-neuronal,ACC
4189,2893,2083,Oligo,Non-neuronal,ACC
4190,8418,2085,OPC,Non-neuronal,ACC
4191,15417,2085,L6 IT,Excitatory,ACC
4193,4946,2086,Oligo,Non-neuronal,ACC
4194,5795,2086,Oligo,Non-neuronal,ACC
4195,6414,2087,Oligo,Non-neuronal,ACC
4198,7177,2089,Oligo,Non-neuronal,ACC
4199,9284,2089,Oligo,Non-neuronal,ACC
4200,3502,2088,Oligo,Non-neuronal,ACC
4201,6295,2091,Oligo,Non-neuronal,ACC
4202,6575,2091,Oligo,Non-neuronal,ACC
4205,6249,2092,Oligo,Non-neuronal,ACC
4206,9888,2092,Oligo,Non-neuronal,ACC
4209,13834,2095,Oligo,Non-neuronal,ACC
4212,4448,2095,Oligo,Non-neuronal,ACC
4216,14807,2100,L6B,Excitatory,ACC
4217,23244,2096,OPC,Non-neuronal,ACC
4219,4109,2097,Oligo,Non-neuronal,ACC
4221,260,2100,Oligo,Non-neuronal,ACC
4222,1204,2100,Oligo,Non-neuronal,ACC
4226,1442,2101,Oligo,Non-neuronal,ACC
4227,1817,2101,Oligo,Non-neuronal,ACC
4233,14766,2104,Oligo,Non-neuronal,ACC
4235,2663,2105,Oligo,Non-neuronal,ACC
4237,395,2108,Oligo,Non-neuronal,ACC
4238,1097,2109,Oligo,Non-neuronal,ACC
4239,4967,2109,Oligo,Non-neuronal,ACC
4240,12366,2108,Oligo,Non-neuronal,ACC
4241,12398,2109,Oligo,Non-neuronal,ACC
4242,15730,2109,Astro,Non-neuronal,ACC
4243,2764,2110,Micro/PVM,Non-neuronal,ACC
4244,5720,2110,Micro/PVM,Non-neuronal,ACC
4245,14013,2109,L4 IT,Excitatory,ACC
4246,21244,2110,Micro/PVM,Non-neuronal,ACC
4247,2257,2113,Oligo,Non-neuronal,ACC
4249,11161,2114,Oligo,Non-neuronal,ACC
4250,16476,2114,Oligo,Non-neuronal,ACC
4251,1347,2115,Oligo,Non-neuronal,ACC
4252,11703,2116,Oligo,Non-neuronal,ACC
4253,13224,2115,Astro,Non-neuronal,ACC
4255,21504,2115,L2/3 IT,Excitatory,ACC
4256,331,2118,Oligo,Non-neuronal,ACC
4260,13002,2117,Oligo,Non-neuronal,ACC
4262,366,2119,Oligo,Non-neuronal,ACC
4263,3959,2118,Oligo,Non-neuronal,ACC
4264,13879,2119,Oligo,Non-neuronal,ACC
4267,20716,2119,L5/6 NP,Excitatory,ACC
4268,2738,2121,Oligo,Non-neuronal,ACC
4269,8538,2121,Oligo,Non-neuronal,ACC
4270,20219,2120,SNCG,Inhibitory,ACC
4271,1706,2124,Oligo,Non-neuronal,ACC
4272,22704,2124,SST,Inhibitory,ACC
4273,24146,2124,Astro,Non-neuronal,ACC
4274,3373,2126,Oligo,Non-neuronal,ACC
4275,5472,2126,Oligo,Non-neuronal,ACC
4276,8457,2126,Oligo,Non-neuronal,ACC
4278,133,2127,Oligo,Non-neuronal,ACC
4281,9650,2125,Oligo,Non-neuronal,ACC
4282,477,2129,Oligo,Non-neuronal,ACC
4283,7836,2130,Oligo,Non-neuronal,ACC
4284,16624,2130,Oligo,Non-neuronal,ACC
4286,19698,2128,Oligo,Non-neuronal,ACC
4288,4749,2132,Oligo,Non-neuronal,ACC
4291,12095,2132,Oligo,Non-neuronal,ACC
4294,17345,2129,SST,Inhibitory,ACC
4295,7414,2133,Oligo,Non-neuronal,ACC
4297,10334,2135,Oligo,Non-neuronal,ACC
4298,17753,2134,L5/6 NP,Excitatory,ACC
4299,24091,2136,Astro,Non-neuronal,ACC
4300,4833,2138,Oligo,Non-neuronal,ACC
4303,8983,2139,Oligo,Non-neuronal,ACC
4305,12595,2140,Oligo,Non-neuronal,ACC
4307,7589,2142,Micro/PVM,Non-neuronal,ACC
4308,13087,2144,Oligo,Non-neuronal,ACC
4311,19229,2143,Oligo,Non-neuronal,ACC
4312,22209,2143,OPC,Non-neuronal,ACC
4313,1172,2145,Oligo,Non-neuronal,ACC
4314,9650,2148,Oligo,Non-neuronal,ACC
4316,23555,2145,L2/3 IT,Excitatory,ACC
4318,7653,2148,Oligo,Non-neuronal,ACC
4321,19742,2148,Oligo,Non-neuronal,ACC
4322,3400,2149,Oligo,Non-neuronal,ACC
4324,22236,2149,L5 IT,Excitatory,ACC
4325,4811,2151,Oligo,Non-neuronal,ACC
4327,12776,2151,Oligo,Non-neuronal,ACC
4329,839,2154,Oligo,Non-neuronal,ACC
4333,15180,2154,L6 CT,Excitatory,ACC
4335,7843,2157,Oligo,Non-neuronal,ACC
4336,12534,2156,Oligo,Non-neuronal,ACC
4337,16114,2156,L6 CT,Excitatory,ACC
4338,2547,2159,LAMP5 LHX6,Inhibitory,ACC
4339,5393,2158,Oligo,Non-neuronal,ACC
4342,18233,2157,Astro,Non-neuronal,ACC
4343,1444,2160,Oligo,Non-neuronal,ACC
4345,6904,2161,Oligo,Non-neuronal,ACC
4346,21564,2159,L5 IT,Excitatory,ACC
4348,952,2161,Oligo,Non-neuronal,ACC
4352,1351,2164,Oligo,Non-neuronal,ACC
4353,13635,2164,Oligo,Non-neuronal,ACC
4354,9406,2165,Oligo,Non-neuronal,ACC
4357,8318,2167,Oligo,Non-neuronal,ACC
4360,20328,2166,VIP,Inhibitory,ACC
4361,8742,2169,Oligo,Non-neuronal,ACC
4363,10316,2169,Oligo,Non-neuronal,ACC
4364,12127,2168,Oligo,Non-neuronal,ACC
4365,1021,2169,Oligo,Non-neuronal,ACC
4367,15798,2169,L6B,Excitatory,ACC
4368,22339,2169,LAMP5,Inhibitory,ACC
4372,19550,2172,L5 IT,Excitatory,ACC
4373,12160,2173,Oligo,Non-neuronal,ACC
4375,13668,2174,SST,Inhibitory,ACC
4376,8987,2175,Oligo,Non-neuronal,ACC
4378,13528,2175,Oligo,Non-neuronal,ACC
4379,14833,2175,Oligo,Non-neuronal,ACC
4380,15663,2176,LAMP5 LHX6,Inhibitory,ACC
4381,2237,2178,Oligo,Non-neuronal,ACC
4382,3877,2178,Micro/PVM,Non-neuronal,ACC
4385,6099,2180,Oligo,Non-neuronal,ACC
4389,7519,2180,Oligo,Non-neuronal,ACC
4391,13189,2181,Astro,Non-neuronal,ACC
4392,13696,2180,Oligo,Non-neuronal,ACC
4393,21542,2181,SST,Inhibitory,ACC
4395,16209,2182,Astro,Non-neuronal,ACC
4397,10628,2185,Oligo,Non-neuronal,ACC
4398,7195,2186,OPC,Non-neuronal,ACC
4401,20027,2189,L6B,Excitatory,ACC
4402,1404,2187,Oligo,Non-neuronal,ACC
4403,5573,2188,Oligo,Non-neuronal,ACC
4406,15486,2185,L6B,Excitatory,ACC
4408,17579,2188,Oligo,Non-neuronal,ACC
4409,24099,2188,L2/3 IT,Excitatory,ACC
4410,4292,2190,Oligo,Non-neuronal,ACC
4411,10532,2190,Micro/PVM,Non-neuronal,ACC
4412,14397,2189,Astro,Non-neuronal,ACC
4414,16963,2189,SST,Inhibitory,ACC
4415,195,2191,Oligo,Non-neuronal,ACC
4416,1206,2191,Oligo,Non-neuronal,ACC
4418,4544,2192,Oligo,Non-neuronal,ACC
4419,4853,2192,Oligo,Non-neuronal,ACC
4421,1591,2193,Oligo,Non-neuronal,ACC
4422,12792,2192,Oligo,Non-neuronal,ACC
4423,18121,2192,L6 CT,Excitatory,ACC
4424,23530,2192,SST,Inhibitory,ACC
4425,8814,2195,Oligo,Non-neuronal,ACC
4427,15394,2194,Oligo,Non-neuronal,ACC
4428,24077,2195,Micro/PVM,Non-neuronal,ACC
4430,9631,2197,Oligo,Non-neuronal,ACC
4431,11308,2197,Astro,Non-neuronal,ACC
4432,14889,2196,L6B,Excitatory,ACC
4433,758,2197,Oligo,Non-neuronal,ACC
4434,1563,2198,Oligo,Non-neuronal,ACC
4437,580,2201,Oligo,Non-neuronal,ACC
4438,2357,2200,Oligo,Non-neuronal,ACC
4439,6076,2199,Oligo,Non-neuronal,ACC
4440,8546,2201,Oligo,Non-neuronal,ACC
4442,4030,2203,Oligo,Non-neuronal,ACC
4443,6808,2204,Oligo,Non-neuronal,ACC
4444,7367,2203,Oligo,Non-neuronal,ACC
4445,8838,2203,Oligo,Non-neuronal,ACC
4446,902,2207,Oligo,Non-neuronal,ACC
4447,4940,2206,Micro/PVM,Non-neuronal,ACC
4451,2297,2208,Oligo,Non-neuronal,ACC
4453,15488,2208,Micro/PVM,Non-neuronal,ACC
4454,1982,2211,Oligo,Non-neuronal,ACC
4455,13331,2210,L6 CT,Excitatory,ACC
4456,4236,2212,Oligo,Non-neuronal,ACC
4457,18895,2212,Oligo,Non-neuronal,ACC
4460,5252,2214,Oligo,Non-neuronal,ACC
4462,8354,2215,Oligo,Non-neuronal,ACC
4464,13822,2215,Astro,Non-neuronal,ACC
4465,17242,2216,Micro/PVM,Non-neuronal,ACC
4466,5669,2219,Oligo,Non-neuronal,ACC
4468,19210,2218,Oligo,Non-neuronal,ACC
4469,20754,2219,Astro,Non-neuronal,ACC
4471,6237,2219,Oligo,Non-neuronal,ACC
4472,17009,2218,Endo,Non-neuronal,ACC
4474,20859,2219,Oligo,Non-neuronal,ACC
4476,20538,2221,L2/3 IT,Excitatory,ACC
4478,21784,2221,PVALB,Inhibitory,ACC
4481,21375,2224,L4 IT,Excitatory,ACC
4482,7544,2225,Oligo,Non-neuronal,ACC
4483,14857,2227,Astro,Non-neuronal,ACC
4485,8240,2229,Oligo,Non-neuronal,ACC
4486,11867,2227,Micro/PVM,Non-neuronal,ACC
4487,12418,2229,Micro/PVM,Non-neuronal,ACC
4489,5390,2232,Oligo,Non-neuronal,ACC
4491,6653,2231,Oligo,Non-neuronal,ACC
4494,2986,2233,Oligo,Non-neuronal,ACC
4495,4528,2233,Oligo,Non-neuronal,ACC
4498,5017,2236,Oligo,Non-neuronal,ACC
4499,5647,2236,Oligo,Non-neuronal,ACC
4500,11019,2235,Oligo,Non-neuronal,ACC
4501,17732,2236,Oligo,Non-neuronal,ACC
4503,14539,2237,Oligo,Non-neuronal,ACC
4505,1809,2240,Oligo,Non-neuronal,ACC
4506,5810,2240,OPC,Non-neuronal,ACC
4507,8448,2239,Oligo,Non-neuronal,ACC
4509,22536,2240,Astro,Non-neuronal,ACC
4510,5874,2241,Micro/PVM,Non-neuronal,ACC
4512,16183,2241,L6B,Excitatory,ACC
4514,5148,2243,Oligo,Non-neuronal,ACC
4515,6283,2242,Oligo,Non-neuronal,ACC
4516,7397,2242,Oligo,Non-neuronal,ACC
4518,8949,2242,Oligo,Non-neuronal,ACC
4520,20622,2239,L4 IT,Excitatory,ACC
4521,22493,2243,Astro,Non-neuronal,ACC
4523,7640,2242,Oligo,Non-neuronal,ACC
4525,3618,2247,Oligo,Non-neuronal,ACC
4526,6635,2246,Oligo,Non-neuronal,ACC
4528,1965,2247,Oligo,Non-neuronal,ACC
4529,15324,2248,L6 IT,Excitatory,ACC
4530,410,2250,Oligo,Non-neuronal,ACC
4531,2211,2250,Micro/PVM,Non-neuronal,ACC
4532,7615,2248,Oligo,Non-neuronal,ACC
4533,16761,2250,Oligo,Non-neuronal,ACC
4535,19822,2250,SST,Inhibitory,ACC
4538,21824,2253,PVALB,Inhibitory,ACC
4540,2145,2255,Oligo,Non-neuronal,ACC
4542,9040,2255,Oligo,Non-neuronal,ACC
4543,52,2256,Oligo,Non-neuronal,ACC
4544,5510,2256,Oligo,Non-neuronal,ACC
4545,10499,2255,Micro/PVM,Non-neuronal,ACC
4546,11008,2258,Oligo,Non-neuronal,ACC
4547,5434,2259,Oligo,Non-neuronal,ACC
4548,5712,2258,Oligo,Non-neuronal,ACC
4549,12743,2258,Oligo,Non-neuronal,ACC
4550,14161,2258,Astro,Non-neuronal,ACC
4551,3768,2259,Oligo,Non-neuronal,ACC
4553,4847,2259,Oligo,Non-neuronal,ACC
4554,6124,2259,Oligo,Non-neuronal,ACC
4555,8913,2260,Oligo,Non-neuronal,ACC
4556,9250,2260,Oligo,Non-neuronal,ACC
4557,2785,2262,Oligo,Non-neuronal,ACC
4558,5484,2261,Oligo,Non-neuronal,ACC
4559,12598,2263,Oligo,Non-neuronal,ACC
4560,24003,2263,PVALB,Inhibitory,ACC
4563,10630,2265,Micro/PVM,Non-neuronal,ACC
4566,23257,2266,Micro/PVM,Non-neuronal,ACC
4567,2030,2273,Oligo,Non-neuronal,ACC
4571,6568,2267,OPC,Non-neuronal,ACC
4572,17167,2268,Oligo,Non-neuronal,ACC
4574,2181,2271,Oligo,Non-neuronal,ACC
4575,17600,2271,Chandelier,Inhibitory,ACC
4576,17980,2270,L5/6 NP,Excitatory,ACC
4577,5000,2273,Oligo,Non-neuronal,ACC
4578,5249,2272,Oligo,Non-neuronal,ACC
4579,7306,2273,Oligo,Non-neuronal,ACC
4580,12763,2273,Oligo,Non-neuronal,ACC
4581,12944,2272,OPC,Non-neuronal,ACC
4583,20717,2271,Astro,Non-neuronal,ACC
4585,8375,2277,OPC,Non-neuronal,ACC
4586,9884,2277,Oligo,Non-neuronal,ACC
4587,18378,2276,Micro/PVM,Non-neuronal,ACC
4588,21206,2276,L4 IT,Excitatory,ACC
4589,3447,2275,Oligo,Non-neuronal,ACC
4590,8023,2278,Oligo,Non-neuronal,ACC
4591,10205,2278,Oligo,Non-neuronal,ACC
4592,11188,2278,Oligo,Non-neuronal,ACC
4593,13615,2277,Oligo,Non-neuronal,ACC
4596,3918,2280,Oligo,Non-neuronal,ACC
4597,7791,2279,Oligo,Non-neuronal,ACC
4598,21842,2278,Astro,Non-neuronal,ACC
4599,5591,2281,Oligo,Non-neuronal,ACC
4600,14892,2282,Endo,Non-neuronal,ACC
4602,19249,2282,Oligo,Non-neuronal,ACC
4603,3260,2282,Oligo,Non-neuronal,ACC
4604,6402,2283,Oligo,Non-neuronal,ACC
4605,6430,2284,Oligo,Non-neuronal,ACC
4606,10232,2282,Oligo,Non-neuronal,ACC
4607,16057,2283,Astro,Non-neuronal,ACC
4608,18586,2283,L5 ET,Excitatory,ACC
4609,21046,2284,Astro,Non-neuronal,ACC
4610,1719,2285,OPC,Non-neuronal,ACC
4611,4740,2284,Oligo,Non-neuronal,ACC
4612,12348,2284,Oligo,Non-neuronal,ACC
4615,181,2286,Oligo,Non-neuronal,ACC
4616,597,2286,Oligo,Non-neuronal,ACC
4617,1322,2286,Oligo,Non-neuronal,ACC
4620,3421,2289,Oligo,Non-neuronal,ACC
4621,8719,2288,Oligo,Non-neuronal,ACC
4622,9101,2289,Micro/PVM,Non-neuronal,ACC
4623,9744,2288,Oligo,Non-neuronal,ACC
4624,11970,2288,Oligo,Non-neuronal,ACC
4625,89,2289,Oligo,Non-neuronal,ACC
4626,426,2291,Oligo,Non-neuronal,ACC
4630,10507,2292,Oligo,Non-neuronal,ACC
4632,2005,2294,Oligo,Non-neuronal,ACC
4633,7989,2294,Micro/PVM,Non-neuronal,ACC
4634,8631,2294,Oligo,Non-neuronal,ACC
4635,12837,2294,Oligo,Non-neuronal,ACC
4637,2633,2295,Oligo,Non-neuronal,ACC
4638,3631,2296,Oligo,Non-neuronal,ACC
4639,16129,2298,PVALB,Inhibitory,ACC
4640,17267,2298,SST,Inhibitory,ACC
4641,19829,2297,Astro,Non-neuronal,ACC
4642,241,2299,Oligo,Non-neuronal,ACC
4643,1031,2299,Oligo,Non-neuronal,ACC
4644,5938,2299,Oligo,Non-neuronal,ACC
4645,12473,2298,Micro/PVM,Non-neuronal,ACC
4646,17878,2298,Astro,Non-neuronal,ACC
4647,21604,2299,SNCG,Inhibitory,ACC
4650,3213,2300,Oligo,Non-neuronal,ACC
4651,12425,2301,Astro,Non-neuronal,ACC
4652,23348,2300,Micro/PVM,Non-neuronal,ACC
4653,6158,2303,Oligo,Non-neuronal,ACC
4655,22428,2302,Astro,Non-neuronal,ACC
4656,309,2304,Oligo,Non-neuronal,ACC
4658,5155,2305,Oligo,Non-neuronal,ACC
4659,16805,2304,L6 CT,Excitatory,ACC
4661,577,2306,Oligo,Non-neuronal,ACC
4662,6799,2307,Oligo,Non-neuronal,ACC
4665,19550,2306,PVALB,Inhibitory,ACC
4666,17319,2308,Chandelier,Inhibitory,ACC
4667,547,2310,Oligo,Non-neuronal,ACC
4669,4303,2310,Oligo,Non-neuronal,ACC
4670,11147,2310,Oligo,Non-neuronal,ACC
4671,15670,2310,Astro,Non-neuronal,ACC
4672,21473,2310,PVALB,Inhibitory,ACC
4673,9061,2311,Oligo,Non-neuronal,ACC
4674,13645,2312,Oligo,Non-neuronal,ACC
4676,16941,2310,SST,Inhibitory,ACC
4677,16771,2314,Astro,Non-neuronal,ACC
4678,16911,2313,Oligo,Non-neuronal,ACC
4680,2862,2315,Oligo,Non-neuronal,ACC
4681,8499,2315,Oligo,Non-neuronal,ACC
4683,13720,2314,Micro/PVM,Non-neuronal,ACC
4684,13898,2315,Oligo,Non-neuronal,ACC
4685,20906,2314,OPC,Non-neuronal,ACC
4686,1547,2317,Oligo,Non-neuronal,ACC
4689,8158,2319,Oligo,Non-neuronal,ACC
4692,6677,2321,Oligo,Non-neuronal,ACC
4693,12547,2320,L6 CT,Excitatory,ACC
4694,24024,2321,Astro,Non-neuronal,ACC
4695,1686,2322,Oligo,Non-neuronal,ACC
4696,4411,2322,Oligo,Non-neuronal,ACC
4698,15740,2322,SST,Inhibitory,ACC
4700,265,2323,Oligo,Non-neuronal,ACC
4701,5873,2325,Oligo,Non-neuronal,ACC
4702,8128,2325,Oligo,Non-neuronal,ACC
4704,7053,2326,Oligo,Non-neuronal,ACC
4707,20968,2326,SNCG,Inhibitory,ACC
4708,2737,2327,Oligo,Non-neuronal,ACC
4709,3822,2327,Oligo,Non-neuronal,ACC
4710,4065,2328,Oligo,Non-neuronal,ACC
4711,9098,2327,Oligo,Non-neuronal,ACC
4712,2546,2330,Oligo,Non-neuronal,ACC
4713,23110,2329,Astro,Non-neuronal,ACC
4717,15415,2331,L6 IT,Excitatory,ACC
4719,23761,2333,SST,Inhibitory,ACC
4720,3592,2335,Oligo,Non-neuronal,ACC
4721,7598,2334,Micro/PVM,Non-neuronal,ACC
4723,8098,2336,Oligo,Non-neuronal,ACC
4726,5738,2337,Oligo,Non-neuronal,ACC
4728,13989,2338,Oligo,Non-neuronal,ACC
4729,21055,2338,Micro/PVM,Non-neuronal,ACC
4730,13732,2339,Oligo,Non-neuronal,ACC
4731,17800,2340,VIP,Inhibitory,ACC
4732,22889,2339,Micro/PVM,Non-neuronal,ACC
4734,1448,2342,Oligo,Non-neuronal,ACC
4738,949,2344,OPC,Non-neuronal,ACC
4739,1774,2346,Oligo,Non-neuronal,ACC
4740,4367,2346,Oligo,Non-neuronal,ACC
4741,9545,2345,Oligo,Non-neuronal,ACC
4744,11816,2347,Oligo,Non-neuronal,ACC
4745,3107,2348,Oligo,Non-neuronal,ACC
4746,17435,2346,Astro,Non-neuronal,ACC
4749,1323,2350,Oligo,Non-neuronal,ACC
4751,8945,2349,Oligo,Non-neuronal,ACC
