,x,y,celltype_F,rotated_x,rotated_y
11843,12952,15653,Oligo,7276.382291816692,35301.53957040825
11845,14032,15654,Oligo,6656.100588513273,36185.650201804005
11846,14889,15654,Oligo,6164.545582560426,36887.66350375967
11853,11372,15661,Astro,8176.079844897033,34002.69072894083
11856,10635,15664,Oligo,8596.348222354887,33397.25494299079
11857,11119,15664,Astro,8318.73722716098,33793.72453242666
11858,13526,15664,Oligo,6938.138744864013,35765.423503030266
11859,14616,15665,Oligo,6312.121277197082,36657.72565486892
11862,13640,15666,Oligo,6871.112727031415,35857.65968320651
11868,10665,15674,Astro,8570.949408821467,33416.09373995595
11869,11253,15677,Oligo,8231.229008114184,33896.03441268882
11870,14706,15677,Oligo,6250.6695733940205,36724.566421618714
11874,14932,15682,Oligo,6116.945538557238,36906.82690144627
11878,10771,15686,Oligo,8500.320482036786,33496.04093941437
11879,12053,15686,Oligo,7764.995490634746,34546.193860192856
11880,11491,15687,Astro,8086.526295819745,34085.25683486609
11883,10036,15689,Astro,8919.44170662194,32892.243457552904
11890,10990,15696,Oligo,8366.515722033018,33669.69947275015
11891,14745,15695,Oligo,6213.555355579128,36746.18897549166
11896,13401,15699,Oligo,6981.165477857779,35642.954322221856
11897,13908,15700,Oligo,6689.543072583509,36057.69083224002
11901,12913,15702,Oligo,7258.613322664222,35241.48739529977
11902,14249,15702,Oligo,6492.315203699224,36335.87452646987
11907,12356,15704,Astro,7576.457093623178,34784.0725537581
11911,12734,15707,Oligo,7357.187744549615,35091.99129719029
11914,10296,15710,Oligo,8753.109640240598,33093.177883904675
11915,11840,15711,Oligo,7866.688470470293,34357.37506385053
11924,15027,15718,Oligo,6032.966303509485,36963.99759394508
11928,13211,15725,Micro/PVM,7068.847047612963,35472.40244646182
11939,12374,15738,Oligo,7538.281548263032,34779.31569171937
11949,13632,15745,Oligo,6810.988327023393,35805.79392838046
11956,14148,15748,Oligo,6512.565429733387,36226.75565392453
11961,13726,15750,Oligo,6752.97638178495,35879.926338361875
11967,12561,15754,Astro,7417.916321956764,34923.31990101979
