,x,y,celltype_F,rotated_x,rotated_y
2135,10759,1889,Micro/PVM,5564.884480451719,12880.103134543599
2140,8791,1894,Oligo,5050.698970558514,10980.455203632224
2147,5914,1895,Oligo,4305.110651972274,8201.745420443676
2149,10446,1896,Oligo,5477.112638550607,12579.580084230838
2156,4573,1900,Oligo,3953.2046833583486,6907.732982615549
2157,10971,1900,Micro/PVM,5609.128933924274,13087.72641921301
2162,6778,1900,Oligo,4523.900677809406,9037.599429582944
2166,11056,1905,Oligo,5626.298923626542,13171.124209673091
2169,8883,1907,Oligo,5061.953286966187,11072.685027237152
2174,5169,1911,Oligo,4096.835650150271,7486.271784579962
2175,5220,1911,Oligo,4110.0354214505,7535.534001720704
2176,8205,1910,Oligo,4883.576196907812,10418.563774148472
2179,7006,1913,Oligo,4570.354384351023,9261.195165563186
2180,11248,1913,Oligo,5668.264773675914,13358.652520681415
2184,8511,1914,Oligo,4958.911121404027,10715.172353173335
2186,8478,1916,Oligo,4948.438241263066,10683.814438996
2188,6623,1918,Oligo,4466.397060945312,8892.539669319984
2189,9473,1918,Oligo,5204.031339487495,11645.42827424383
2192,9443,1920,Oligo,5194.334916481841,11616.968137545362
2194,6410,1923,Micro/PVM,4406.438975207029,8688.091563545924
2196,10977,1923,SST,5588.46555419024,13099.474812208102
2197,9529,1925,Oligo,5211.7637252292125,11701.331853831734
2199,4894,1926,Oligo,4011.171525352742,7224.524468027006
2201,8897,1929,Oligo,5044.326385419264,11091.902007797453
2202,9598,1929,Oligo,5225.75853603613,11769.016012026092
2206,10814,1932,Micro/PVM,5537.584717401927,12944.358273928905
2212,7993,1937,Oligo,4802.626562036273,10220.775613192956
2213,8710,1937,Oligo,4988.19981737478,10913.344430642217
2214,7607,1939,Oligo,4700.790558974122,9848.445882335582
2215,11713,1938,Oligo,5764.46748399136,13814.278506033394
2216,10080,1940,Oligo,5339.884131686365,12237.43926979355
2218,5857,1943,Oligo,4243.993526739555,8159.110962510121
2219,9204,1943,Oligo,5110.26087069769,11392.064703099633
2223,9171,1944,Oligo,5100.753916383018,11360.447969877197
2224,10917,1944,Oligo,5552.651969132018,13046.954462577909
2229,5373,1947,Oligo,4114.861405604779,7692.638138766622
2230,5407,1946,Oligo,4124.627178964553,7725.220797815347
2231,11291,1945,Oligo,5648.4843661740715,13408.469540655124
2235,8111,1948,Oligo,4822.54202526919,10337.601870191194
2237,11089,1950,Oligo,5591.3732899319175,13214.646618970244
2240,5238,1954,Oligo,4073.159353731915,7564.049885533315
2243,7254,1954,Oligo,4594.938548658596,9511.356351332077
