,x,y,celltype_F,rotated_x,rotated_y
11189,14861,6231,L6 IT Car3,3768.9999999999973,24861.0
11190,19098,6232,Oligo,3767.9999999999964,29098.0
11191,22364,6230,Astro,3769.999999999996,32364.0
11192,10970,6232,L4 IT,3767.999999999998,20970.0
11193,19897,6232,Micro/PVM,3767.9999999999964,29897.0
11194,10050,6235,PVALB,3764.999999999998,20050.0
11195,13859,6234,Endo,3765.9999999999973,23859.0
11196,18103,6234,L6 IT Car3,3765.999999999997,28103.0
11197,19947,6235,L2/3 IT,3764.9999999999964,29947.0
11198,1842,6235,L2/3 IT,3764.9999999999995,11842.0
11199,4942,6236,PVALB,3763.999999999999,14942.0
11200,11572,6236,VLMC,3763.9999999999977,21572.0
11201,13298,6236,L4 IT,3763.9999999999977,23298.0
11202,15326,6236,SST,3763.9999999999973,25326.0
11203,3180,6238,L2/3 IT,3761.9999999999995,13180.0
11204,3356,6237,L2/3 IT,3762.9999999999995,13356.0
11205,4041,6237,L2/3 IT,3762.999999999999,14041.0
11206,4422,6237,SNCG,3762.999999999999,14422.0
11207,6926,6238,L2/3 IT,3761.9999999999986,16926.0
11208,11184,6238,Astro,3761.9999999999977,21184.0
11209,16303,6237,L6 IT,3762.999999999997,26303.0
11210,17023,6238,Chandelier,3761.999999999997,27023.0
11212,14330,6240,L4 IT,3759.9999999999973,24330.0
11213,17224,6240,L6 IT,3759.999999999997,27224.0
11214,13524,6245,L5 IT,3754.9999999999977,23524.0
11216,1710,6246,Astro,3753.9999999999995,11710.0
11217,19130,6247,Micro/PVM,3752.9999999999964,29130.0
11219,14013,6247,Astro,3752.9999999999973,24013.0
11220,18860,6249,L6 IT,3750.9999999999964,28860.0
11221,22895,6248,Astro,3751.999999999996,32895.0
11222,24962,6249,L6B,3750.9999999999955,34962.0
11223,25008,6249,L6 CT,3750.9999999999955,35008.0
11224,263,6251,L2/3 IT,3749.0,10263.0
11225,3091,6249,L4 IT,3750.9999999999995,13091.0
11226,17566,6250,SST,3749.999999999997,27566.0
